inventory_id,relative_path,sha256,size_bytes,extension,detected_type,text_or_binary,tracked_status,ignored_status,symlink_target,classification,likely_role,review_level,audit_status,per_file_report,notes
F0502,tests/native/test_cli_schemas.py,8fa4ea61f2f343b6cc2be8e11f75cf5cb2a4e1aec45a65877cb346aabaf12088,2666,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0502__tests__native__test_cli_schemas.py.md,1 line(s) exceed 140 characters | Findings: DOC-001
F0503,tests/native/test_inventory_and_loops.py,fef86d37dad40b5545f3a6aa309fd47ce7b5041c9b1dea8618535b102b9a3e90,3301,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0503__tests__native__test_inventory_and_loops.py.md,
F0504,tests/native/test_pe_hybrid.py,9cc67751b07555ce543712122eff1abb9c9f687fe944b20cc3e8e49040ecfa9d,3651,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0504__tests__native__test_pe_hybrid.py.md,2 line(s) exceed 140 characters
F0505,tests/native/test_slots_matching.py,94855914f406923ea02198bd7484d0f9d64ebb271dbe50c8dd54fbf8abca3a63,2983,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0505__tests__native__test_slots_matching.py.md,1 line(s) exceed 140 characters
F0506,tests/native/test_staging_loop_runtime_windows.py,76fa5ba650cd4b8d708279ba2696a18020d80d383ca14bcfa7b5d74e02c2b4cb,3589,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0506__tests__native__test_staging_loop_runtime_windows.py.md,2 line(s) exceed 140 characters
F0507,tests/pe_fixture.py,0316b722e80d1023a4b3cb0c3fdb77837842f7b9aa3d217adcb3292baa1cbb27,4442,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0507__tests__pe_fixture.py.md,
F0508,tests/reconstruction/test_capsules_security_changesets.py,9b65ff6137ee793b18776ceb283f7684ebcedd08100a6b6e42c40eb73b85c269,3177,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0508__tests__reconstruction__test_capsules_security_changesets.py.md,3 line(s) exceed 140 characters
F0509,tests/reconstruction/test_cli_schemas_retention.py,9608ba2363ab2e6ffe04f93add48fb747faa6cd197afad40fa20f350dbc0cb87,3934,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0509__tests__reconstruction__test_cli_schemas_retention.py.md,1 line(s) exceed 140 characters | Findings: DOC-001
F0510,tests/reconstruction/test_decomp_acceleration.py,2071a12ba3aae4739ec1cb64df4755b005411d5872103dd9fdf809745e706429,3693,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0510__tests__reconstruction__test_decomp_acceleration.py.md,1 line(s) exceed 140 characters | Findings: DOC-001
F0511,tests/reconstruction/test_project_headers_builds.py,2b401fe3f216891e28e3da29520ae5d322b45cb5f75721ebbeb7e42957e835c3,3743,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0511__tests__reconstruction__test_project_headers_builds.py.md,
F0512,tests/reconstruction/test_provenance_abi_tests.py,a724d6858c1c3fe689123605a187abf5e01fbce600aa442b28f4985a29bd7a74,3602,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0512__tests__reconstruction__test_provenance_abi_tests.py.md,
F0513,tests/reconstruction/test_real_project_acceleration.py,1bbe5f864faaca1df9c4503aff61db7be0511376152fca5fb0cc978431478559,5770,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0513__tests__reconstruction__test_real_project_acceleration.py.md,2 line(s) exceed 140 characters | Findings: DOC-001
F0514,tests/test_abi_disassembly.py,91ebeb183e6f9728fff8d8d828615c79506b7b1d2752a0caaf016379aec1c590,784,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0514__tests__test_abi_disassembly.py.md,
F0515,tests/test_artifacts.py,0fbdc16531b6bedb1d66433b2b7ede06380eb4c6161b89bdf77eaa18f0e1da85,2301,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0515__tests__test_artifacts.py.md,Findings: DOC-001
F0516,tests/test_audit_fixes.py,2a82fc36e777286b0115ad8ae80d838e569f1af1f6d5427010ff440078023ffa,8494,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0516__tests__test_audit_fixes.py.md,
F0517,tests/test_coff.py,e1abec0d1033c65b821318e61491a5d56fbe5e109b6617210e0f1d0cbc4cb867,975,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0517__tests__test_coff.py.md,
F0518,tests/test_coff_archive.py,38b8932cc6744db56c6ca164ad1749229f89daccd8e569f797be64b49b126a60,4889,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0518__tests__test_coff_archive.py.md,
F0519,tests/test_compiler.py,e68de06c0c112667d0f8b880318fef9c7423ec9a06f4192fefd9a90f5e2490ee,1033,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0519__tests__test_compiler.py.md,Findings: DOC-001
F0520,tests/test_decompme_objdiff.py,cd8f3acb39d4c6b8c2c563b625e0e73e2fe39994483cb3096a3ac5c87ff70f9d,2724,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0520__tests__test_decompme_objdiff.py.md,
F0521,tests/test_diffing.py,79ad9b5274ca2a57d0fb580b12dc6c4ff4c56cfedfd66819d016ceb8bd0bc7b1,974,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0521__tests__test_diffing.py.md,
F0522,tests/test_docstring_audit.py,21d346e4c07e552ee8c635a91030480a0ee28a595ba566ffac35e4a3b5a0d4ee,2886,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0522__tests__test_docstring_audit.py.md,
F0523,tests/test_documentation.py,1ad36a9753c326fb264cb0fbb286ea72d7c02303e46ca21c67cf61116228b954,2574,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0523__tests__test_documentation.py.md,
F0524,tests/test_dynamic_symbolic.py,7b601226798d54a0e509cc81282a1372384b26a75fae690d62399d3c01e89f12,1892,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0524__tests__test_dynamic_symbolic.py.md,
F0525,tests/test_dynamorio.py,41d1f65aeefadb38e4b937899e801f20a93e495c7933427a2c483d7a6d554fcc,1670,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0525__tests__test_dynamorio.py.md,
F0526,tests/test_evidence.py,e9ee9b21a1f4fe7838a91f2a5cca7573f862e9b7f3d52d980b423d93101db782,3063,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0526__tests__test_evidence.py.md,Findings: DOC-001
F0527,tests/test_ghidra.py,0f6ea9e4585a8d61ae0cb4a242e76e2b8005487190e428128230ae1cec0b0a9d,1735,.py,Python source,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Test code,Executable regression tests for the behavior indicated by the filename and test symbols.,Complete-content text/source review,Audited — complete,files/F0527__tests__test_ghidra.py.md,Findings: DOC-001
